날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
	2002-01-01,강원영서,-5.5,-10.1,-1.1
	2002-01-02,강원영서,-12,-18.5,-7.3
	2002-01-03,강원영서,-11.6,-20.6,-3
	2002-01-04,강원영서,-1.5,-8.6,3.9
	2002-01-05,강원영서,-3,-9.6,2.4
	2002-01-06,강원영서,-5.8,-13.6,4.1
	2002-01-07,강원영서,-4.1,-8.3,2.2
	2002-01-08,강원영서,-8.1,-12.6,-3.9
	2002-01-09,강원영서,-9,-16.7,-0.6
	2002-01-10,강원영서,-2,-7.5,1
	2002-01-11,강원영서,1.3,-4.2,7.5
	2002-01-12,강원영서,-0.4,-6.8,8.6
	2002-01-13,강원영서,3.8,-1.4,9.6
	2002-01-14,강원영서,5.9,3.2,8.8
	2002-01-15,강원영서,8.1,5.9,10.1
	2002-01-16,강원영서,4.7,1.1,8.8
	2002-01-17,강원영서,1.5,0,3.9
	2002-01-18,강원영서,0.5,-2.2,5.1
	2002-01-19,강원영서,1.5,-2.9,8.8
	2002-01-20,강원영서,1.7,-0.1,4.9
	2002-01-21,강원영서,-0.4,-3.9,2.4
	2002-01-22,강원영서,-5,-7,-2.6
	2002-01-23,강원영서,-5.1,-8.6,-0.7
	2002-01-24,강원영서,-5.4,-11.9,1.6
	2002-01-25,강원영서,-4.9,-11.7,3.9
	2002-01-26,강원영서,-2.4,-6.5,0.8
	2002-01-27,강원영서,-0.5,-3.3,2.4
	2002-01-28,강원영서,-4.3,-8.7,-0.1
	2002-01-29,강원영서,-4.2,-12.2,1.8
	2002-01-30,강원영서,-3.2,-8.8,2.6
	2002-01-31,강원영서,-5.4,-11.5,1.9
	2002-02-01,강원영서,-3.4,-11.1,3.4
	2002-02-02,강원영서,1.3,-3.4,8.1
	2002-02-03,강원영서,-0.4,-6.9,10.2
	2002-02-04,강원영서,-0.7,-6.5,7.4
	2002-02-05,강원영서,1.5,-4.1,10.1
	2002-02-06,강원영서,2.1,-4.7,8
	2002-02-07,강원영서,2.7,-2.5,8.9
	2002-02-08,강원영서,-0.3,-4.1,3.9
	2002-02-09,강원영서,-3,-9.4,2
	2002-02-10,강원영서,-1.6,-4.5,2.3
	2002-02-11,강원영서,-4.1,-10.4,1.9
