날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
	2002-01-01,강원영동,-1.6,-7.7,3.2
	2002-01-02,강원영동,-8.5,-10.6,-5.3
	2002-01-03,강원영동,-2.8,-9.9,1.2
	2002-01-04,강원영동,3.2,-1.1,6.1
	2002-01-05,강원영동,0.3,-2.5,3.8
	2002-01-06,강원영동,1.3,-3.4,7.7
	2002-01-07,강원영동,-0.9,-7.5,5.5
	2002-01-08,강원영동,-4.9,-8.2,-0.6
	2002-01-09,강원영동,0.6,-5.3,5.8
	2002-01-10,강원영동,6.3,0.6,9.3
	2002-01-11,강원영동,8,4.5,12.9
	2002-01-12,강원영동,10.4,7.2,15.9
	2002-01-13,강원영동,5.1,3.2,9.4
	2002-01-14,강원영동,5,3.2,7.5
	2002-01-15,강원영동,9.7,6.8,14.5
	2002-01-16,강원영동,3.1,0.3,7.6
	2002-01-17,강원영동,0.5,0,1.8
	2002-01-18,강원영동,1.6,-0.9,4.2
	2002-01-19,강원영동,3.2,0.6,8.1
	2002-01-20,강원영동,4.2,1.2,8.7
	2002-01-21,강원영동,2.4,-2.4,7.6
	2002-01-22,강원영동,-3.4,-5.2,-0.6
	2002-01-23,강원영동,-2.9,-6.2,1.3
	2002-01-24,강원영동,-1.4,-5.7,3.9
	2002-01-25,강원영동,0,-4.7,5.5
	2002-01-26,강원영동,0.4,-2.3,2.3
	2002-01-27,강원영동,1.8,-0.8,5.8
	2002-01-28,강원영동,-1.8,-4.4,1.5
	2002-01-29,강원영동,-1.6,-6.6,2.9
	2002-01-30,강원영동,0,-3.2,4.2
	2002-01-31,강원영동,-1,-5.6,3.9
	2002-02-01,강원영동,2.5,-1.9,5.6
	2002-02-02,강원영동,3.6,-0.4,7.8
	2002-02-03,강원영동,3,-0.9,9.2
	2002-02-04,강원영동,5.8,-1.1,11
	2002-02-05,강원영동,8.4,5.2,13
	2002-02-06,강원영동,8,2.1,13.1
	2002-02-07,강원영동,6.7,2.4,11.8
	2002-02-08,강원영동,5,-0.1,9.1
	2002-02-09,강원영동,-0.2,-3.5,3.2
	2002-02-10,강원영동,0.3,-2.4,4.8
	2002-02-11,강원영동,-0.8,-3.7,2.6
	2002-02-12,강원영동,0.5,-4.7,5.3
	2002-02-13,강원영동,0.1,-2.9,3.8
	2002-02-14,강원영동,0,-4.1,4.6
	2002-02-15,강원영동,3.4,-2.9,8.4
	2002-02-16,강원영동,5.9,0.7,10.4
	2002-02-17,강원영동,5.8,1.1,10.5
	2002-02-18,강원영동,0,-3.1,4
	2002-02-19,강원영동,1.5,-5.4,7.1
	2002-02-20,강원영동,8.5,2.5,14.1
	2002-02-21,강원영동,7.9,5.1,10.6
	2002-02-22,강원영동,7.9,4.3,12.8
	2002-02-23,강원영동,4.9,0.6,9.8
	2002-02-24,강원영동,4.3,0.5,9.6
	2002-02-25,강원영동,8.5,0,12.8
	2002-02-26,강원영동,7.7,5.1,11.5
