날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
	2002-01-01,경남,1.8,-3.1,6.8
	2002-01-02,경남,-3.2,-6,-0.2
	2002-01-03,경남,-1.3,-8.3,4.4
	2002-01-04,경남,6.5,0.6,11.3
	2002-01-05,경남,3.3,-3,8.1
	2002-01-06,경남,0.6,-6,9.1
	2002-01-07,경남,1.5,-1.9,8
	2002-01-08,경남,-1.1,-3.4,2.2
	2002-01-09,경남,0.1,-5.5,8
	2002-01-10,경남,2.5,-5.2,10.9
	2002-01-11,경남,7,1,14.9
	2002-01-12,경남,6.3,-1.6,15.9
	2002-01-13,경남,8.5,4.3,13
	2002-01-14,경남,10.6,7.9,14.1
	2002-01-15,경남,13.5,9.8,16.2
	2002-01-16,경남,9.2,5.5,14.4
	2002-01-17,경남,4.6,1.5,8.4
	2002-01-18,경남,4.3,0.4,8.9
	2002-01-19,경남,5,1.4,9.8
	2002-01-20,경남,4.3,-0.1,9.1
	2002-01-21,경남,3.3,0,6.6
	2002-01-22,경남,0.3,-2,3.6
	2002-01-23,경남,-0.6,-3.4,3
	2002-01-24,경남,0.1,-5.1,6.3
	2002-01-25,경남,0.5,-6.1,7.3
	2002-01-26,경남,2.4,0.3,4
	2002-01-27,경남,2.4,-1.3,6.4
	2002-01-28,경남,0.1,-2.9,4.1
	2002-01-29,경남,-0.5,-4.3,3.7
	2002-01-30,경남,1.2,-3.1,6.1
	2002-01-31,경남,-0.5,-5.4,6
	2002-02-01,경남,0.8,-5.2,9.2
	2002-02-02,경남,2.1,-4.1,11.1
	2002-02-03,경남,3.1,-2.6,11.6
	2002-02-04,경남,2.8,-2.6,8.8
	2002-02-05,경남,5.6,1,13.9
	2002-02-06,경남,5.4,-2.3,14.4
	2002-02-07,경남,5.9,-0.3,13.5
	2002-02-08,경남,4.7,-3.4,13.2
	2002-02-09,경남,1.7,-3.3,6.1
	2002-02-10,경남,2,-1.9,6.8
	2002-02-11,경남,0.5,-3.8,6
	2002-02-12,경남,0.7,-5.6,7.8
	2002-02-13,경남,2.6,-3.6,9.9
	2002-02-14,경남,1.9,-4.4,9.9
	2002-02-15,경남,2.2,-5.1,11.6
	2002-02-16,경남,3.9,-3.6,13.1
	2002-02-17,경남,6.2,0.8,13.1
	2002-02-18,경남,1.4,-2.3,5.7
	2002-02-19,경남,0.9,-4.2,8
	2002-02-20,경남,3.7,-5.7,14.9
	2002-02-21,경남,3.3,-1.6,7.9
	2002-02-22,경남,6.2,1.6,13.7
	2002-02-23,경남,5.8,-0.1,13.4
	2002-02-24,경남,5.3,-0.5,12.3
	2002-02-25,경남,7.4,-0.5,14.1
	2002-02-26,경남,8.9,3.9,15.7
	2002-02-27,경남,7.3,2.1,12.6
	2002-02-28,경남,8.2,3,15.5
	2002-03-01,경남,6.8,0.3,14.9
	2002-03-02,경남,7,1.4,14.7
	2002-03-03,경남,7.2,2.4,13
	2002-03-04,경남,7,-1.3,14.5
	2002-03-05,경남,5.8,4.2,7.9
	2002-03-06,경남,4.9,1.5,9
	2002-03-07,경남,3.2,-1.4,9.1
	2002-03-08,경남,4.1,-3.9,13.1
	2002-03-09,경남,8.7,-1.1,17.7
	2002-03-10,경남,11.1,5.6,17.5
	2002-03-11,경남,9.3,0.7,18.1
	2002-03-12,경남,9.9,2.4,20.3
	2002-03-13,경남,10.2,2.2,19.1
	2002-03-14,경남,8.5,5.7,10.4
	2002-03-15,경남,11.8,6.8,17.5
	2002-03-16,경남,10.7,3.5,19.1
	2002-03-17,경남,12,5.7,19
	2002-03-18,경남,9.6,3.7,15.5
	2002-03-19,경남,10.4,0.1,18.9
	2002-03-20,경남,13.7,4.6,21.9
	2002-03-21,경남,11.9,7.6,17
	2002-03-22,경남,7.8,4.8,12
	2002-03-23,경남,7,2.5,12.6
	2002-03-24,경남,6.4,-0.2,12.8
	2002-03-25,경남,8.1,0.6,16.5
	2002-03-26,경남,8.8,1.6,15.2
	2002-03-27,경남,11.8,6.2,18.7
	2002-03-28,경남,11.4,5.2,17.9
	2002-03-29,경남,10.9,7.5,17.3
	2002-03-30,경남,11.7,5.1,18.6
	2002-03-31,경남,14.1,8.3,21.7
	2002-04-01,경남,15.5,5.7,25.7
	2002-04-02,경남,16.3,7.3,25.7
	2002-04-03,경남,14,6.8,21.5
	2002-04-04,경남,11.4,2.6,20.8
	2002-04-05,경남,13.1,2.8,21.2
	2002-04-06,경남,14.7,12,16.8
	2002-04-07,경남,16,11.2,22.6
	2002-04-08,경남,12.8,8.8,17.8
	2002-04-09,경남,10.2,5.4,15.6
	2002-04-10,경남,10.5,4.4,17
	2002-04-11,경남,10.9,4.6,17.5
	2002-04-12,경남,12.4,4.2,19.5
	2002-04-13,경남,13.3,7.9,19.7
	2002-04-14,경남,16.6,8,24.2
	2002-04-15,경남,15.7,14.2,18
	2002-04-16,경남,18.1,14.4,22.1
	2002-04-17,경남,13.3,8.7,17.7
	2002-04-18,경남,11,3.7,18.1
	2002-04-19,경남,12.5,4.4,20.7
	2002-04-20,경남,13.4,4.9,20.1
	2002-04-21,경남,18.4,11.5,26.4
	2002-04-22,경남,17.8,11.9,23.9
	2002-04-23,경남,17.4,15.7,20.9
	2002-04-24,경남,14.8,8.2,20.5
	2002-04-25,경남,10.6,4.9,17.1
	2002-04-26,경남,11.1,4.5,18.1
	2002-04-27,경남,12.5,7.2,19
	2002-04-28,경남,13.7,6.7,19.7
	2002-04-29,경남,15.8,12.2,19.2
	2002-04-30,경남,17.2,13.2,20.4
	2002-05-01,경남,14.3,10.1,19.9
	2002-05-02,경남,15.5,8,22.2
	2002-05-03,경남,15,12.3,17.4
	2002-05-04,경남,19.4,15.2,26.1
	2002-05-05,경남,17.3,13.3,22.9
	2002-05-06,경남,13.2,10.3,17.1
	2002-05-07,경남,11.5,10,12.9
	2002-05-08,경남,13.9,11.5,17.5
	2002-05-09,경남,15.3,10,20.9
	2002-05-10,경남,14.6,10.5,18.9
	2002-05-11,경남,15.6,8.3,23.5
	2002-05-12,경남,17.3,11,25.3
	2002-05-13,경남,19.1,12.1,27.2
	2002-05-14,경남,18,14.2,22.7
	2002-05-15,경남,14.8,13.4,15.9
	2002-05-16,경남,14.6,13.3,16.1
	2002-05-17,경남,14.1,12.9,15.9
	2002-05-18,경남,14.9,13.2,17.4
	2002-05-19,경남,16.6,12.3,22.7
	2002-05-20,경남,18.1,10.1,26.8
	2002-05-21,경남,20.8,13.1,28.9
	2002-05-22,경남,20.1,15.9,26.3
	2002-05-23,경남,19.8,12.8,27.5
	2002-05-24,경남,20.7,11.2,28.1
	2002-05-25,경남,20.7,11.9,29.1
	2002-05-26,경남,19.1,12.6,26.1
	2002-05-27,경남,17.6,10.3,25.1
	2002-05-28,경남,17.9,10.9,24.5
	2002-05-29,경남,20.3,12.3,27.7
	2002-05-30,경남,20.2,16.7,25.4
	2002-05-31,경남,21.1,14.9,28.1
	2002-06-01,경남,23.2,17.2,30.2
	2002-06-02,경남,20.9,15.9,28.3
	2002-06-03,경남,21.4,15.8,29.1
	2002-06-04,경남,22.6,16.7,29.5
	2002-06-05,경남,23.3,17.5,30.3
	2002-06-06,경남,23.4,15.8,31.5
	2002-06-07,경남,24.1,16,32.4
	2002-06-08,경남,24,17.8,31.1
	2002-06-09,경남,22.1,16.7,28.7
	2002-06-10,경남,21.6,15.3,26
	2002-06-11,경남,23.9,17.5,29
	2002-06-12,경남,21.5,13.4,28.7
	2002-06-13,경남,22.4,17.6,28.4
	2002-06-14,경남,20.7,14.9,27.1
	2002-06-15,경남,20.1,16.2,25.6
	2002-06-16,경남,21.3,16.4,27.6
	2002-06-17,경남,22.2,17.4,28.1
	2002-06-18,경남,23.6,17.5,30.9
	2002-06-19,경남,23.3,18,29.2
	2002-06-20,경남,24.2,19.4,30
	2002-06-21,경남,24.2,18.3,30.7
	2002-06-22,경남,21.7,18.9,26.4
	2002-06-23,경남,17.9,16.2,20.2
	2002-06-24,경남,15.8,14.9,16.9
	2002-06-25,경남,17.2,13.8,21.7
	2002-06-26,경남,17.6,11.3,24.2
	2002-06-27,경남,19,12.4,26.5
	2002-06-28,경남,19.9,13.5,27
	2002-06-29,경남,20.4,13.7,25.7
	2002-06-30,경남,21.2,19.5,23
	2002-07-01,경남,21.2,19.7,23.7
	2002-07-02,경남,22.3,20.2,25.1
	2002-07-03,경남,24.8,20.7,30.1
	2002-07-04,경남,25.7,22.1,30.6
	2002-07-05,경남,23.2,22.1,25
	2002-07-06,경남,22,20.8,24.2
	2002-07-07,경남,23.6,19.6,28.5
	2002-07-08,경남,20.3,19,22.1
	2002-07-09,경남,22.1,19.4,26
	2002-07-10,경남,23.7,20.8,28.6
	2002-07-11,경남,22.3,19.8,26.3
	2002-07-12,경남,25,19.8,31.1
	2002-07-13,경남,24.3,20.6,28.4
	2002-07-14,경남,25.2,23.2,27.7
	2002-07-15,경남,25.9,22.8,30.9
	2002-07-16,경남,27.1,22.4,33.2
	2002-07-17,경남,25.1,20.5,30.4
	2002-07-18,경남,23.7,20.2,27.5
	2002-07-19,경남,22.8,20.7,26.1
	2002-07-20,경남,25.1,20.3,30.7
	2002-07-21,경남,23.3,21.2,26.6
	2002-07-22,경남,24.4,22.2,28
	2002-07-23,경남,25.2,21.9,29.9
	2002-07-24,경남,26.8,21.9,33.4
	2002-07-25,경남,27,22.3,33.3
	2002-07-26,경남,25.1,23.7,27
	2002-07-27,경남,27.5,24.2,32.1
	2002-07-28,경남,26,22.8,30.1
	2002-07-29,경남,26.7,22,32.3
	2002-07-30,경남,27.8,23,33.7
	2002-07-31,경남,28.3,24.2,33.3
	2002-08-01,경남,28.9,24.3,34
	2002-08-02,경남,28,23,34.2
	2002-08-03,경남,27.7,23.5,33.3
	2002-08-04,경남,27.8,23,33.1
	2002-08-05,경남,28,25.2,32.5
	2002-08-06,경남,25.4,23.7,28
	2002-08-07,경남,24.5,23.1,26.5
	2002-08-08,경남,23.8,22.6,25.4
	2002-08-09,경남,22.7,21.4,25.1
	2002-08-10,경남,21.6,19.6,24.1
	2002-08-11,경남,20.8,19.1,22.9
	2002-08-12,경남,19.9,18.9,21.4
	2002-08-13,경남,21,18.4,24.7
	2002-08-14,경남,20.7,19.7,22.2
	2002-08-15,경남,20.9,19.7,22.4
	2002-08-16,경남,21.9,20.4,23.9
	2002-08-17,경남,23.7,20.9,28.4
	2002-08-18,경남,24.2,20.7,29.6
	2002-08-19,경남,23.5,18.9,28.9
	2002-08-20,경남,22.3,18.7,27.2
	2002-08-21,경남,22.4,17.6,28.1
	2002-08-22,경남,22.9,19.2,27
	2002-08-23,경남,24.6,21.4,28.9
	2002-08-24,경남,25.6,21.2,31.4
	2002-08-25,경남,25.4,22.6,30.3
	2002-08-26,경남,25,22.2,29
	2002-08-27,경남,26.5,23.1,31.2
	2002-08-28,경남,26.6,23.8,32.5
	2002-08-29,경남,27.2,23.2,33
	2002-08-30,경남,25,23.3,28.2
	2002-08-31,경남,23.6,21.9,25.2
	2002-09-01,경남,22.7,19.8,26.4
	2002-09-02,경남,24.5,18.3,31.7
	2002-09-03,경남,25.8,21,32.8
	2002-09-04,경남,24.4,20.5,29.7
	2002-09-05,경남,24.2,20,29.7
	2002-09-06,경남,22,20.3,24.4
	2002-09-07,경남,21.1,17.7,25.7
	2002-09-08,경남,21.8,15.8,29.1
	2002-09-09,경남,22.4,17.5,28.6
	2002-09-10,경남,22.1,17.8,28
	2002-09-11,경남,22.7,17.6,29.8
	2002-09-12,경남,22.9,18.5,29.3
	2002-09-13,경남,20.3,18.3,23.7
	2002-09-14,경남,19.8,17.5,23.8
	2002-09-15,경남,17.2,14.8,19.5
	2002-09-16,경남,16.7,14.5,18.2
	2002-09-17,경남,19.3,15.4,25
	2002-09-18,경남,18,12.9,25.3
	2002-09-19,경남,18,12.2,26
	2002-09-20,경남,18.9,12.9,27.1
	2002-09-21,경남,19.3,14,26
	2002-09-22,경남,17.5,14.2,21.9
	2002-09-23,경남,17.7,12.4,25.3
	2002-09-24,경남,18.2,12.3,26.7
	2002-09-25,경남,18.1,12.5,25.6
	2002-09-26,경남,18.9,14.3,25.9
	2002-09-27,경남,17.9,13.6,22.4
	2002-09-28,경남,20.4,15.4,26.5
	2002-09-29,경남,20.1,15.3,26.2
	2002-09-30,경남,18.6,13.5,25.5
	2002-10-01,경남,18.6,14.3,25.6
	2002-10-02,경남,17.6,11.6,25.1
	2002-10-03,경남,17,8.9,25.4
	2002-10-04,경남,19.5,14.7,26.8
	2002-10-05,경남,19.4,13.4,26.5
	2002-10-06,경남,15.5,12.3,18.6
	2002-10-07,경남,14.9,10.3,21
	2002-10-08,경남,13.2,8.5,19.9
	2002-10-09,경남,12.7,6.8,20.7
	2002-10-10,경남,14,7.5,22.2
	2002-10-11,경남,15.2,9.9,22.9
	2002-10-12,경남,16.6,10.8,24.7
	2002-10-13,경남,18.9,14,26.5
	2002-10-14,경남,17.5,12.8,25.4
	2002-10-15,경남,16.2,10.9,22.1
	2002-10-16,경남,14.5,8.3,23.9
	2002-10-17,경남,16.2,9.5,25.5
	2002-10-18,경남,15.7,12.3,18.4
	2002-10-19,경남,16.9,15.6,18.6
	2002-10-20,경남,14.6,13.2,16.6
	2002-10-21,경남,14.6,9.4,20.4
	2002-10-22,경남,8.9,4.5,15.3
	2002-10-23,경남,7.1,2.8,13.3
	2002-10-24,경남,8.9,2,17.8
	2002-10-25,경남,11.5,5.2,20.8
	2002-10-26,경남,10.2,6,15
	2002-10-27,경남,7.7,5.1,11.5
	2002-10-28,경남,6.4,3,10.7
	2002-10-29,경남,6.6,0.8,14.5
	2002-10-30,경남,8.2,0.4,16.4
	2002-10-31,경남,12,5.5,19
	2002-11-01,경남,9.1,3.7,13.4
	2002-11-02,경남,6.4,0.4,11.8
	2002-11-03,경남,6.3,3.2,11.5
	2002-11-04,경남,4.3,0.9,9.2
	2002-11-05,경남,5.5,-0.7,12.6
	2002-11-06,경남,8.7,1.5,16.9
	2002-11-07,경남,11,5.8,16.6
	2002-11-08,경남,6.7,2.6,11.7
	2002-11-09,경남,4.3,-0.2,9.7
	2002-11-10,경남,6.8,-0.6,14.5
	2002-11-11,경남,14.3,5.9,21.3
	2002-11-12,경남,9.4,3.9,14.6
	2002-11-13,경남,5.7,1.4,11.1
	2002-11-14,경남,5.5,-1,11.6
	2002-11-15,경남,5.6,2.6,9.8
	2002-11-16,경남,4.5,-0.6,12
	2002-11-17,경남,6.1,-1.8,14.6
	2002-11-18,경남,3.2,-2.2,7.1
	2002-11-19,경남,2.2,-4.2,10.1
	2002-11-20,경남,5.5,-0.6,11.7
	2002-11-21,경남,6.5,2.8,12.3
	2002-11-22,경남,5.9,-0.3,13
	2002-11-23,경남,6.9,1.3,15.8
	2002-11-24,경남,7.5,1.1,16
	2002-11-25,경남,5.3,0.6,10.6
	2002-11-26,경남,3.5,-2.2,10.7
	2002-11-27,경남,2.8,-1.4,7.5
	2002-11-28,경남,3.2,-3.3,11.8
	2002-11-29,경남,7.1,-1.1,15.8
	2002-11-30,경남,7.8,1.1,13.7
	2002-12-01,경남,4.4,-2.5,14.3
	2002-12-02,경남,5.2,-0.9,13.7
	2002-12-03,경남,5.3,0.5,8.9
	2002-12-04,경남,10.5,7,16.5
	2002-12-05,경남,9.4,5,15.3
	2002-12-06,경남,8.2,4.5,12.1
	2002-12-07,경남,7.7,6.4,9.3
	2002-12-08,경남,4.2,2.9,6.6
	2002-12-09,경남,0,-3.1,3.6
	2002-12-10,경남,-2.2,-5.2,1.3
	2002-12-11,경남,-0.8,-5,4.1
	2002-12-12,경남,-0.6,-4.8,5.1
	2002-12-13,경남,-0.5,-6.1,7
	2002-12-14,경남,1,-5.5,11
	2002-12-15,경남,4.7,-3,13.3
	2002-12-16,경남,8.5,4.8,14.1
	2002-12-17,경남,5.8,1.1,10.7
	2002-12-18,경남,6.3,2.4,10.4
	2002-12-19,경남,6.5,1.8,13.6
	2002-12-20,경남,6.1,0.3,11.5
	2002-12-21,경남,8.9,5.1,12.9
	2002-12-22,경남,7.4,3.3,10.9
	2002-12-23,경남,6.7,1.6,12
	2002-12-24,경남,6.8,4.2,10.1
	2002-12-25,경남,1.2,-3.3,5.2
	2002-12-26,경남,-1.4,-5.3,3.5
	2002-12-27,경남,-1.4,-5.8,4.9
